model,seed,AUROC,AUPRC,RecK,time_sec,dataset,method,params_tag,target_size,K_request,multiplicity_cap,split_id,num_subgraphs_actual
GIN,3427,0.9376126093834383,0.8212007491560182,0.7982708933717579,0.8201549053192139,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_M1,300,15,1,2,14
GraphSAGE,3427,0.6770422622717346,0.6039272316863747,0.5763688760806917,1.5749843120574951,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_M1,300,15,1,2,14
XGBGraph,3427,0.9880921999034605,0.9263528748799001,0.8587896253602305,2.959566354751587,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_M1,300,15,1,2,14
XGBoost,3427,0.9894408839567772,0.9418407217138002,0.8559077809798271,1.4029955863952637,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_M1,300,15,1,2,14
GCN,3427,0.7085475599906328,0.6300760557036411,0.5936599423631124,2.5071756839752197,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_Minf,300,15,-1,2,15
GIN,3427,0.7271572015044853,0.5758032148693728,0.5504322766570605,1.374995231628418,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_Minf,300,15,-1,2,15
GraphSAGE,3427,0.5548047466796661,0.41398898345830787,0.41210374639769454,2.1098787784576416,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_Minf,300,15,-1,2,15
XGBGraph,3427,0.9768831156417719,0.8520937124271716,0.7665706051873199,2.5561814308166504,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_Minf,300,15,-1,2,15
XGBoost,3427,0.9843778227020518,0.9114530134680707,0.8155619596541787,1.4016189575195312,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_Minf,300,15,-1,2,15
GCN,3427,0.31822921893892686,0.2740062948594727,0.21613832853025935,2.4062180519104004,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,2,15
GIN,3427,0.38658054587771995,0.3007397899914451,0.30835734870317005,1.0674998760223389,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,2,15
GraphSAGE,3427,0.3833335722922372,0.23669721704861962,0.17579250720461095,2.8065378665924072,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,2,15
XGBGraph,3427,0.9490314995627052,0.7663956963146843,0.6887608069164265,0.9101288318634033,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,2,15
XGBoost,3427,0.9672549834879397,0.7973743409473073,0.6887608069164265,0.4622640609741211,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,2,15
GCN,3427,0.3769538474773108,0.3266879482093753,0.28530259365994237,1.8217334747314453,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,2,15
GIN,3427,0.39941311693215,0.25955810662594275,0.27953890489913547,2.2038967609405518,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,2,15
GraphSAGE,3427,0.339679603901721,0.1901605039567246,0.21902017291066284,1.3596692085266113,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,2,15
XGBGraph,3427,0.958801573305423,0.7973630010913325,0.7146974063400576,2.0100154876708984,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,2,15
XGBoost,3427,0.9752658417805306,0.858403381659424,0.760806916426513,0.9334883689880371,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,2,15
GCN,3427,0.6543459455842784,0.5866580520795319,0.5389048991354467,2.637498617172241,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,2,10
GIN,3427,0.713816603820475,0.5974931499497336,0.5706051873198847,1.1723191738128662,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,2,10
GraphSAGE,3427,0.5932862106374945,0.4561174284558798,0.4322766570605187,2.0063529014587402,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,2,10
XGBGraph,3427,0.9408079678456899,0.6425655569685638,0.6195965417867435,2.3509488105773926,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,2,10
XGBoost,3427,0.9854120368379047,0.9134912914464515,0.8184438040345822,1.1966042518615723,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,2,10
GCN,3427,0.8006471007116196,0.7173771117949406,0.6858789625360231,1.9515492916107178,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,2,11
GIN,3427,0.7504599958899068,0.610230449877576,0.547550432276657,1.4359502792358398,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,2,11
GraphSAGE,3427,0.6017759425733962,0.46599434478118085,0.4409221902017291,1.7239406108856201,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,2,11
XGBGraph,3427,0.9785166387084749,0.8855104618567092,0.7953890489913544,3.0020387172698975,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,2,11
XGBoost,3427,0.9905716374897846,0.9463276990106453,0.8703170028818443,1.378497838973999,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,2,11
GCN,3427,0.7892095717378524,0.7089921774150496,0.7002881844380403,1.4582147598266602,weibo,bfs_snowball,bfs_snow_ts300_mn8_d4_M1,300,15,1,2,13
GIN,3427,0.586300963960218,0.42335268784096936,0.43515850144092216,1.3494949340820312,weibo,bfs_snowball,bfs_snow_ts300_mn8_d4_M1,300,15,1,2,13
GraphSAGE,3427,0.3621207124798677,0.1837639535265186,0.17002881844380405,1.9328794479370117,weibo,bfs_snowball,bfs_snow_ts300_mn8_d4_M1,300,15,1,2,13
XGBGraph,3427,0.9676583461176346,0.7747447106538147,0.6945244956772334,2.523254871368408,weibo,bfs_snowball,bfs_snow_ts300_mn8_d4_M1,300,15,1,2,13
XGBoost,3427,0.9761002862727668,0.8516118273522927,0.7521613832853026,1.0759978294372559,weibo,bfs_snowball,bfs_snow_ts300_mn8_d4_M1,300,15,1,2,13
GCN,3427,0.778516638708475,0.7155794236243574,0.6829971181556196,1.6072230339050293,weibo,bfs_snowball,bfs_snow_ts300_mn16_d4_M1,300,15,1,2,11
GIN,3427,0.7554375098570548,0.6256604227443088,0.590778097982709,0.9266636371612549,weibo,bfs_snowball,bfs_snow_ts300_mn16_d4_M1,300,15,1,2,11
GraphSAGE,3427,0.4890365654914668,0.321339863622614,0.3170028818443804,1.9455938339233398,weibo,bfs_snowball,bfs_snow_ts300_mn16_d4_M1,300,15,1,2,11
XGBGraph,3427,0.9757772138347647,0.8475556023268327,0.7463976945244957,2.4030158519744873,weibo,bfs_snowball,bfs_snow_ts300_mn16_d4_M1,300,15,1,2,11
XGBoost,3427,0.984532668071745,0.9008793636243422,0.8213256484149856,1.2125866413116455,weibo,bfs_snowball,bfs_snow_ts300_mn16_d4_M1,300,15,1,2,11
GCN,3437,0.562418455274062,0.4828980391201174,0.44668587896253603,1.6252655982971191,weibo,forest_fire,ff_b0.3_M1,300,15,1,3,14
GIN,3437,0.6052140832819571,0.4781344300039001,0.4812680115273775,1.94468355178833,weibo,forest_fire,ff_b0.3_M1,300,15,1,3,14
GraphSAGE,3437,0.3732404261115173,0.17482482311847708,0.1988472622478386,2.4357683658599854,weibo,forest_fire,ff_b0.3_M1,300,15,1,3,14
XGBGraph,3437,0.9732107952074402,0.8430245362297514,0.7780979827089337,3.0757179260253906,weibo,forest_fire,ff_b0.3_M1,300,15,1,3,14
XGBoost,3437,0.9790155848997089,0.8578251080282316,0.7579250720461095,1.3377325534820557,weibo,forest_fire,ff_b0.3_M1,300,15,1,3,14
GCN,3437,0.32108907910017637,0.23762554346766565,0.1844380403458213,2.44457745552063,weibo,forest_fire,ff_b0.3_M2,300,15,2,3,15
GIN,3437,0.47110126600427255,0.31751483651391676,0.29971181556195964,2.968742609024048,weibo,forest_fire,ff_b0.3_M2,300,15,2,3,15
GraphSAGE,3437,0.3560678834454051,0.1477584099548817,0.1037463976945245,3.1401329040527344,weibo,forest_fire,ff_b0.3_M2,300,15,2,3,15
XGBGraph,3437,0.9563441199382531,0.8312946265701336,0.792507204610951,2.1725454330444336,weibo,forest_fire,ff_b0.3_M2,300,15,2,3,15
XGBoost,3437,0.9737957666040593,0.8067155851239303,0.7031700288184438,0.9800319671630859,weibo,forest_fire,ff_b0.3_M2,300,15,2,3,15
GCN,3437,0.41260269258892857,0.3261843535902095,0.29394812680115273,1.772315502166748,weibo,forest_fire,ff_b0.3_Minf,300,15,-1,3,15
GIN,3437,0.3708173828265015,0.29257522596939506,0.28530259365994237,0.9600622653961182,weibo,forest_fire,ff_b0.3_Minf,300,15,-1,3,15
GraphSAGE,3437,0.4643659703404209,0.27006465305747224,0.30547550432276654,1.7175838947296143,weibo,forest_fire,ff_b0.3_Minf,300,15,-1,3,15
XGBGraph,3437,0.9725187702218971,0.8234161884334068,0.7204610951008645,1.5277884006500244,weibo,forest_fire,ff_b0.3_Minf,300,15,-1,3,15
XGBoost,3437,0.9623572817946769,0.7152264924606292,0.654178674351585,0.6965427398681641,weibo,forest_fire,ff_b0.3_Minf,300,15,-1,3,15
GCN,3437,0.7249525666575862,0.625419446234924,0.590778097982709,2.6841847896575928,weibo,forest_fire,ff_b0.5_M1,300,15,1,3,15
GIN,3437,0.726311764902672,0.6027371992183396,0.5734870317002881,1.6597766876220703,weibo,forest_fire,ff_b0.5_M1,300,15,1,3,15
GraphSAGE,3437,0.5046123847620687,0.40186839984717726,0.3573487031700288,2.1043429374694824,weibo,forest_fire,ff_b0.5_M1,300,15,1,3,15
XGBGraph,3437,0.9872873863153013,0.9220670132607779,0.8414985590778098,3.6279282569885254,weibo,forest_fire,ff_b0.5_M1,300,15,1,3,15
XGBoost,3437,0.9893797104773921,0.9324295004283053,0.829971181556196,1.471057653427124,weibo,forest_fire,ff_b0.5_M1,300,15,1,3,15
GCN,3437,0.3686074908837178,0.2651235952497159,0.22478386167146974,1.3175415992736816,weibo,forest_fire,ff_b0.5_M2,300,15,2,3,14
GIN,3437,0.5556659545691333,0.38951861109382263,0.42363112391930835,0.7064774036407471,weibo,forest_fire,ff_b0.5_M2,300,15,2,3,14
GraphSAGE,3437,0.39082923518813234,0.22052215778618198,0.23054755043227665,1.889474868774414,weibo,forest_fire,ff_b0.5_M2,300,15,2,3,14
XGBGraph,3437,0.9125400853561204,0.641226632904701,0.5965417867435159,1.655693531036377,weibo,forest_fire,ff_b0.5_M2,300,15,2,3,14
XGBoost,3437,0.9580598448678797,0.7277773728290696,0.6858789625360231,0.817857027053833,weibo,forest_fire,ff_b0.5_M2,300,15,2,3,14
GCN,3437,0.9383361769442891,0.8637550271808195,0.7982708933717579,1.2462587356567383,weibo,forest_fire,ff_b0.5_Minf,300,15,-1,3,15
GIN,3437,0.6832418120731596,0.5501195378630969,0.5590778097982709,0.7047436237335205,weibo,forest_fire,ff_b0.5_Minf,300,15,-1,3,15
GraphSAGE,3437,0.6141377645872463,0.30597224442673976,0.4783861671469741,1.6578266620635986,weibo,forest_fire,ff_b0.5_Minf,300,15,-1,3,15
XGBGraph,3437,0.9666203086393201,0.8110047882955838,0.7060518731988472,1.530388593673706,weibo,forest_fire,ff_b0.5_Minf,300,15,-1,3,15
XGBoost,3437,0.9730960949335933,0.8080883286120265,0.7377521613832853,0.726621150970459,weibo,forest_fire,ff_b0.5_Minf,300,15,-1,3,15
GCN,3437,0.6990857432338786,0.6036426454124146,0.5821325648414986,1.9872710704803467,weibo,forest_fire,ff_b0.7_M1,300,15,1,3,14
GIN,3437,0.8420940446661984,0.726788347683833,0.7060518731988472,0.7916796207427979,weibo,forest_fire,ff_b0.7_M1,300,15,1,3,14
GraphSAGE,3437,0.6974512643315602,0.5454744233358604,0.5619596541786743,1.9079053401947021,weibo,forest_fire,ff_b0.7_M1,300,15,1,3,14
XGBGraph,3437,0.9838979932231254,0.906875131722963,0.8242074927953891,2.7320597171783447,weibo,forest_fire,ff_b0.7_M1,300,15,1,3,14
XGBoost,3437,0.9859520839606005,0.9147067660977454,0.8328530259365994,1.2888574600219727,weibo,forest_fire,ff_b0.7_M1,300,15,1,3,14
GCN,3437,0.36528882962708076,0.2382851261011034,0.2564841498559078,1.6098520755767822,weibo,forest_fire,ff_b0.7_M2,300,15,2,3,15
GIN,3437,0.4192777706090106,0.3093437813636501,0.3631123919308357,1.0011873245239258,weibo,forest_fire,ff_b0.7_M2,300,15,2,3,15
GraphSAGE,3437,0.3813358758560702,0.15669804032647994,0.17579250720461095,2.173002004623413,weibo,forest_fire,ff_b0.7_M2,300,15,2,3,15
XGBGraph,3437,0.9636849374644548,0.7374507141434884,0.6628242074927954,1.748960018157959,weibo,forest_fire,ff_b0.7_M2,300,15,2,3,15
XGBoost,3437,0.9522684368742265,0.7145909538086225,0.6368876080691642,0.8461813926696777,weibo,forest_fire,ff_b0.7_M2,300,15,2,3,15
GCN,3437,0.33679441409666366,0.27741718642831303,0.22478386167146974,1.7123265266418457,weibo,forest_fire,ff_b0.7_Minf,300,15,-1,3,15
GIN,3437,0.40239197862751563,0.2780614060034248,0.2680115273775216,1.3992366790771484,weibo,forest_fire,ff_b0.7_Minf,300,15,-1,3,15
GraphSAGE,3437,0.45258338470949766,0.19179701630199888,0.2910662824207493,2.3973183631896973,weibo,forest_fire,ff_b0.7_Minf,300,15,-1,3,15
XGBGraph,3437,0.9709808307167334,0.8030594220717124,0.7031700288184438,1.852682113647461,weibo,forest_fire,ff_b0.7_Minf,300,15,-1,3,15
XGBoost,3437,0.9566041072256394,0.7657799390453706,0.6974063400576369,0.8780384063720703,weibo,forest_fire,ff_b0.7_Minf,300,15,-1,3,15
GCN,3437,0.9025143255862857,0.8454097578794847,0.8126801152737753,1.5773637294769287,weibo,rwr,rwr_r0.1_M1,300,15,1,3,11
GIN,3437,0.7759674251222275,0.6418310708643211,0.6167146974063401,1.1773478984832764,weibo,rwr,rwr_r0.1_M1,300,15,1,3,11
GraphSAGE,3437,0.6342867793596857,0.46469277404881504,0.49279538904899134,1.7394664287567139,weibo,rwr,rwr_r0.1_M1,300,15,1,3,11
XGBGraph,3437,0.9735654102207503,0.7928930816315697,0.723342939481268,2.786583423614502,weibo,rwr,rwr_r0.1_M1,300,15,1,3,11
XGBoost,3437,0.9887383447794648,0.9157435829315175,0.8386167146974063,1.2285993099212646,weibo,rwr,rwr_r0.1_M1,300,15,1,3,11
GCN,3437,0.38824513360192314,0.2931733216413909,0.25936599423631124,1.9339911937713623,weibo,rwr,rwr_r0.1_M2,300,15,2,3,14
GIN,3437,0.5426412605560096,0.39607073166368406,0.45244956772334294,0.9533753395080566,weibo,rwr,rwr_r0.1_M2,300,15,2,3,14
GraphSAGE,3437,0.37233955104401145,0.20284662948548954,0.1844380403458213,2.481196403503418,weibo,rwr,rwr_r0.1_M2,300,15,2,3,14
XGBGraph,3437,0.9330054817172542,0.7367724322769562,0.6829971181556196,2.1419193744659424,weibo,rwr,rwr_r0.1_M2,300,15,2,3,14
XGBoost,3437,0.9517379481076845,0.7287341791354295,0.6685878962536023,0.9958786964416504,weibo,rwr,rwr_r0.1_M2,300,15,2,3,14
GCN,3437,0.5572254003756434,0.46711351951591096,0.43804034582132567,2.0578811168670654,weibo,rwr,rwr_r0.15_M1,300,15,1,3,13
GIN,3437,0.6185274396509289,0.4806588145359584,0.4755043227665706,2.2700140476226807,weibo,rwr,rwr_r0.15_M1,300,15,1,3,13
GraphSAGE,3437,0.5439454982532104,0.40315687091442837,0.4207492795389049,1.506272554397583,weibo,rwr,rwr_r0.15_M1,300,15,1,3,13
XGBGraph,3437,0.9693014275404916,0.8400529189270931,0.7406340057636888,3.034513473510742,weibo,rwr,rwr_r0.15_M1,300,15,1,3,13
XGBoost,3437,0.9645834229429223,0.8208338641166922,0.7262247838616714,1.271874189376831,weibo,rwr,rwr_r0.15_M1,300,15,1,3,13
GCN,3437,0.921714195592642,0.839168788982778,0.8011527377521613,1.4450085163116455,weibo,rwr,rwr_r0.15_M2,300,15,2,3,15
GIN,3437,0.6808866331168366,0.5605133213774648,0.521613832853026,1.8814172744750977,weibo,rwr,rwr_r0.15_M2,300,15,2,3,15
GraphSAGE,3437,0.7594916866197351,0.41289607727583744,0.5561959654178674,1.3947548866271973,weibo,rwr,rwr_r0.15_M2,300,15,2,3,15
XGBGraph,3437,0.9866861657132207,0.9079926466621516,0.8155619596541787,2.3933603763580322,weibo,rwr,rwr_r0.15_M2,300,15,2,3,15
XGBoost,3437,0.9859960523989084,0.9113736025933922,0.8328530259365994,1.096740961074829,weibo,rwr,rwr_r0.15_M2,300,15,2,3,15
GCN,3437,0.7404371036269182,0.6581280808679008,0.6282420749279539,2.806454658508301,weibo,metis,metis_K5,,5,1,3,5
GIN,3437,0.7519142997787241,0.529349700215301,0.5677233429394812,3.1707770824432373,weibo,metis,metis_K5,,5,1,3,5
GraphSAGE,3437,0.711370142562882,0.5461913645397899,0.5821325648414986,3.490212917327881,weibo,metis,metis_K5,,5,1,3,5
XGBGraph,3437,0.9517408156145307,0.8208744444288285,0.7348703170028819,3.3012259006500244,weibo,metis,metis_K5,,5,1,3,5
XGBoost,3437,0.9915542365024064,0.9483713389365256,0.861671469740634,1.490527629852295,weibo,metis,metis_K5,,5,1,3,5
GCN,3437,0.7905811958459383,0.705272862525706,0.6714697406340058,2.5490798950195312,weibo,metis,metis_K15,,15,1,3,15
GIN,3437,0.7959587270181274,0.6405677562321929,0.6455331412103746,3.1748664379119873,weibo,metis,metis_K15,,15,1,3,15
GraphSAGE,3437,0.6269105959157144,0.447336052170537,0.4553314121037464,2.310049057006836,weibo,metis,metis_K15,,15,1,3,15
XGBGraph,3437,0.9777357210107005,0.868948402928379,0.7665706051873199,3.812209129333496,weibo,metis,metis_K15,,15,1,3,15
XGBoost,3437,0.9901959940929359,0.9388084290200949,0.8501440922190202,1.7520756721496582,weibo,metis,metis_K15,,15,1,3,15
GCN,3437,0.9417408634063114,0.8628833198453199,0.7867435158501441,1.618194818496704,weibo,uniform,uniform_K15,300,15,-1,3,15
GIN,3437,0.6392002523406025,0.5300507152644517,0.5648414985590778,0.845674991607666,weibo,uniform,uniform_K15,300,15,-1,3,15
GraphSAGE,3437,0.50482983736457,0.2667775365923066,0.2680115273775216,1.3239514827728271,weibo,uniform,uniform_K15,300,15,-1,3,15
XGBGraph,3437,0.9536085184070043,0.7561685108767188,0.6743515850144092,2.2910518646240234,weibo,uniform,uniform_K15,300,15,-1,3,15
XGBoost,3437,0.9642699088610741,0.8126590742357601,0.7118155619596542,0.9142849445343018,weibo,uniform,uniform_K15,300,15,-1,3,15
GCN,3437,0.7795102298306738,0.6756165540534931,0.6368876080691642,2.2886762619018555,weibo,bfs_partition,bfs_part_mn32,300,0,1,3,59
GIN,3437,0.8160972275987975,0.6903514699779748,0.654178674351585,1.9617877006530762,weibo,bfs_partition,bfs_part_mn32,300,0,1,3,59
GraphSAGE,3437,0.7836332267576622,0.6485627730235368,0.6340057636887608,2.0427677631378174,weibo,bfs_partition,bfs_part_mn32,300,0,1,3,59
XGBGraph,3437,0.9767435636419248,0.8323339818478708,0.7377521613832853,3.087430953979492,weibo,bfs_partition,bfs_part_mn32,300,0,1,3,59
XGBoost,3437,0.9911480063658652,0.9415501121647799,0.8472622478386167,1.4016096591949463,weibo,bfs_partition,bfs_part_mn32,300,0,1,3,59
GCN,3437,0.6482864257005081,0.5632587057997802,0.5187319884726225,2.1649653911590576,weibo,bfs_snowball,bfs_snow_ts300_mn8_dinf_M1,300,15,1,3,13
GIN,3437,0.7608155189470516,0.6719216037610888,0.6311239193083573,1.0285987854003906,weibo,bfs_snowball,bfs_snow_ts300_mn8_dinf_M1,300,15,1,3,13
GraphSAGE,3437,0.5954626483337395,0.448926956354926,0.4610951008645533,1.864806890487671,weibo,bfs_snowball,bfs_snow_ts300_mn8_dinf_M1,300,15,1,3,13
XGBGraph,3437,0.9800411965150233,0.8712756923484504,0.7723342939481268,2.922268867492676,weibo,bfs_snowball,bfs_snow_ts300_mn8_dinf_M1,300,15,1,3,13
XGBoost,3437,0.9863793424806802,0.9183316726716276,0.8069164265129684,1.3808019161224365,weibo,bfs_snowball,bfs_snow_ts300_mn8_dinf_M1,300,15,1,3,13
GCN,3437,0.7617350328090575,0.7078962984191581,0.69164265129683,1.6418094635009766,weibo,bfs_snowball,bfs_snow_ts300_mn8_dinf_Minf,300,15,-1,3,15
GIN,3437,0.7909573171605948,0.661982013380101,0.659942363112392,1.0968096256256104,weibo,bfs_snowball,bfs_snow_ts300_mn8_dinf_Minf,300,15,-1,3,15
GraphSAGE,3437,0.7780482792569334,0.402919525822795,0.5014409221902018,1.387833595275879,weibo,bfs_snowball,bfs_snow_ts300_mn8_dinf_Minf,300,15,-1,3,15
XGBGraph,3437,0.9775349955314685,0.8776038530048316,0.7723342939481268,2.29475998878479,weibo,bfs_snowball,bfs_snow_ts300_mn8_dinf_Minf,300,15,-1,3,15
XGBoost,3437,0.9826143059916556,0.8882572691024142,0.792507204610951,0.9901039600372314,weibo,bfs_snowball,bfs_snow_ts300_mn8_dinf_Minf,300,15,-1,3,15
GCN,3437,0.8117606014117691,0.7242613744150024,0.69164265129683,1.786858081817627,weibo,bfs_snowball,bfs_snow_ts300_mn16_dinf_M1,300,15,1,3,14
GIN,3437,0.8016010246557796,0.6743208026131835,0.6167146974063401,2.5343401432037354,weibo,bfs_snowball,bfs_snow_ts300_mn16_dinf_M1,300,15,1,3,14
GraphSAGE,3437,0.6613283247547086,0.496422313323029,0.49279538904899134,2.4830944538116455,weibo,bfs_snowball,bfs_snow_ts300_mn16_dinf_M1,300,15,1,3,14
XGBGraph,3437,0.9875703136574572,0.9136886894125136,0.8530259365994236,3.2031588554382324,weibo,bfs_snowball,bfs_snow_ts300_mn16_dinf_M1,300,15,1,3,14
XGBoost,3437,0.9875454619314571,0.9141646301832712,0.8242074927953891,1.3624846935272217,weibo,bfs_snowball,bfs_snow_ts300_mn16_dinf_M1,300,15,1,3,14
GCN,3437,0.39794782093375586,0.3074255870346045,0.27953890489913547,1.7900090217590332,weibo,bfs_snowball,bfs_snow_ts300_mn16_dinf_Minf,300,15,-1,3,15
GIN,3437,0.4411912579274616,0.32360353710118384,0.3314121037463977,1.877434492111206,weibo,bfs_snowball,bfs_snow_ts300_mn16_dinf_Minf,300,15,-1,3,15
GraphSAGE,3437,0.6472546011536936,0.31647835620924974,0.4755043227665706,2.5308890342712402,weibo,bfs_snowball,bfs_snow_ts300_mn16_dinf_Minf,300,15,-1,3,15
XGBGraph,3437,0.9554188710625546,0.7091501549651182,0.6311239193083573,2.2943549156188965,weibo,bfs_snowball,bfs_snow_ts300_mn16_dinf_Minf,300,15,-1,3,15
XGBoost,3437,0.9671345482004006,0.7827051833261905,0.7002881844380403,1.046544075012207,weibo,bfs_snowball,bfs_snow_ts300_mn16_dinf_Minf,300,15,-1,3,15
GCN,3437,0.6519898107923399,0.5517176019864434,0.5187319884726225,2.3493130207061768,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_M1,300,15,1,3,13
GIN,3437,0.5771421470935428,0.4524079224233522,0.4495677233429395,2.236908435821533,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_M1,300,15,1,3,13
GraphSAGE,3437,0.43457830922237994,0.28732208345201,0.27953890489913547,2.345984935760498,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_M1,300,15,1,3,13
XGBGraph,3437,0.9785883263796292,0.8550574469327036,0.7636887608069164,3.1431632041931152,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_M1,300,15,1,3,13
XGBoost,3437,0.97799092912001,0.8662521836240147,0.7694524495677233,1.406841516494751,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_M1,300,15,1,3,13
GCN,3437,0.6870173627539535,0.6151445161034553,0.5763688760806917,1.563581943511963,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_Minf,300,15,-1,3,15
GIN,3437,0.6052355895833035,0.4503611094570016,0.4668587896253602,1.0626702308654785,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_Minf,300,15,-1,3,15
GraphSAGE,3437,0.7685549199248713,0.3753469715838299,0.4755043227665706,1.6747384071350098,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_Minf,300,15,-1,3,15
XGBGraph,3437,0.9325065355260203,0.7181685594480338,0.659942363112392,2.0323846340179443,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_Minf,300,15,-1,3,15
XGBoost,3437,0.9543521585157785,0.7784444284377939,0.69164265129683,0.999870777130127,weibo,bfs_snowball,bfs_snow_ts300_mn32_dinf_Minf,300,15,-1,3,15
GCN,3437,0.2197236679235905,0.14732795867944568,0.09510086455331412,2.8348493576049805,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,3,15
GIN,3437,0.2761213146563054,0.18540329081857645,0.16714697406340057,1.1397459506988525,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,3,15
GraphSAGE,3437,0.29242691441925817,0.1458944281021663,0.1585014409221902,2.8675129413604736,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,3,15
XGBGraph,3437,0.8644562968060754,0.5236878513914828,0.5187319884726225,0.8685455322265625,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,3,15
XGBoost,3437,0.9193389440883957,0.604516689067611,0.5706051873198847,0.527308464050293,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,3,15
GCN,3437,0.4939505163901912,0.40374210603120236,0.3861671469740634,1.8273115158081055,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,3,15
GIN,3437,0.5880745169445758,0.46957460239517884,0.4553314121037464,2.2626941204071045,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,3,15
GraphSAGE,3437,0.5724571188247045,0.3600319811288907,0.38904899135446686,1.708021879196167,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,3,15
XGBGraph,3437,0.9611988090288232,0.6985767577342469,0.6340057636887608,2.427321195602417,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,3,15
XGBoost,3437,0.9713134615108893,0.7881666054129207,0.7031700288184438,1.0068883895874023,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,3,15
GCN,3437,0.4931409236239552,0.39437948167204206,0.3631123919308357,1.5223097801208496,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,3,14
GIN,3437,0.49722043003044336,0.35298064864473133,0.40057636887608067,0.929070234298706,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,3,14
GraphSAGE,3437,0.4506874847663699,0.2877294025944145,0.29971181556195964,2.137453079223633,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,3,14
XGBGraph,3437,0.9723342939481268,0.8055327076112556,0.7060518731988472,2.545564889907837,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,3,14
XGBoost,3437,0.9808689501579518,0.8534127207651864,0.7636887608069164,1.175051212310791,weibo,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,3,14
GCN,3437,0.7356789539335025,0.6552207445772804,0.6195965417867435,2.1591620445251465,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,3,10
GIN,3437,0.7377970856572087,0.602572615153423,0.5561959654178674,2.767023801803589,weibo,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,3,10
